human_protein,rank,yeast_protein,similarity_score
P11142,13,P19073,-0.47294456
P11142,14,P05759,-0.48924813
P11142,15,P15731,-0.5080622
P11142,16,P15732,-0.51347136
P11142,17,P61830,-0.52502376
P11142,18,Q01939,-0.52569234
P11142,19,P00358,-0.5355021
P11142,20,P00359,-0.53860533
O60264,1,Q08773,-0.18887809
O60264,2,P32597,-0.18907617
O60264,3,P31244,-0.2015819
O60264,4,P20448,-0.20194855
O60264,5,P47047,-0.20393927
O60264,6,P30665,-0.21827433
O60264,7,Q03330,-0.21891217
O60264,8,P38144,-0.21907158
O60264,9,P33299,-0.21991232
O60264,10,P38132,-0.22774585
O60264,11,P53091,-0.2292422
O60264,12,P29469,-0.23043506
O60264,13,Q00578,-0.23484722
O60264,14,P23287,-0.23626882
O60264,15,P24279,-0.2381762
O60264,16,P40991,-0.23926829
O60264,17,P53549,-0.24396294
O60264,18,P24384,-0.24489029
O60264,19,P14747,-0.24544549
O60264,20,Q08649,-0.24609669
Q92900,1,P30771,-0.23733713
Q92900,2,P53091,-0.23919359
Q92900,3,P30665,-0.24974963
Q92900,4,Q00578,-0.26033905
Q92900,5,P24279,-0.2648846
Q92900,6,P24583,-0.26583743
Q92900,7,P32597,-0.27174136
Q92900,8,P39940,-0.27254182
Q92900,9,P31244,-0.27485833
Q92900,10,P38132,-0.27587062
Q92900,11,P47047,-0.27600512
Q92900,12,P29469,-0.2781932
Q92900,13,Q04439,-0.28116915
Q92900,14,Q12265,-0.2820409
Q92900,15,P38630,-0.2829572
Q92900,16,Q04673,-0.2833897
Q92900,17,Q12417,-0.2835585
Q92900,18,Q08773,-0.28399634
Q92900,19,P53893,-0.28549355
Q92900,20,P14747,-0.28643346
Q14562,1,P25694,-0.24736352
Q14562,2,P23594,-0.27438813
Q14562,3,P53742,-0.27555954
Q14562,4,P13393,-0.27603945
Q14562,5,P41819,-0.2763846
Q14562,6,P33298,-0.27792242
Q14562,7,Q01939,-0.27812335
Q14562,8,P33299,-0.2816925
Q14562,9,P47047,-0.28206787
Q14562,10,P52917,-0.2824075
Q14562,11,P24784,-0.28357095
Q14562,12,P53131,-0.28773853
Q14562,13,P23595,-0.2882655
Q14562,14,P26793,-0.2885054
Q14562,15,P40991,-0.2917578
Q14562,16,P33297,-0.2924615
Q14562,17,Q03195,-0.29448125
Q14562,18,P39730,-0.29450867
Q14562,19,Q03532,-0.2945993
Q14562,20,P32481,-0.29571247
Q9H9Y6,1,P22138,-0.13185921
Q9H9Y6,2,P22276,-0.23234563
Q9H9Y6,3,P04051,-0.23454995
Q9H9Y6,4,P06839,-0.24780758
Q9H9Y6,5,P23337,-0.26630533
Q9H9Y6,6,Q08162,-0.2735205
Q9H9Y6,7,P10964,-0.27385762
Q9H9Y6,8,P53893,-0.27440244
Q9H9Y6,9,P27472,-0.27556527
Q9H9Y6,10,Q06567,-0.27687737
Q9H9Y6,11,P08518,-0.27932683
Q9H9Y6,12,P26637,-0.28579998
Q9H9Y6,13,P15436,-0.288069
Q9H9Y6,14,P17255,-0.28876364
Q9H9Y6,15,Q12463,-0.28877014
Q9H9Y6,16,P38132,-0.29132575
Q9H9Y6,17,P40970,-0.2920105
Q9H9Y6,18,P08425,-0.29459757
Q9H9Y6,19,P53327,-0.29606378
Q9H9Y6,20,P29704,-0.29803514
P49588,1,P40825,-0.18845072
P49588,2,P32327,-0.19703896
P49588,3,P11154,-0.20288774
P49588,4,P49090,-0.20951241
P49588,5,P54113,-0.21412362
P49588,6,P52489,-0.21642344
P49588,7,P04801,-0.21739908
P49588,8,P25039,-0.2188497
P49588,9,P28273,-0.22054963
P49588,10,P07245,-0.2226258
P49588,11,P38219,-0.22283481
P49588,12,P07259,-0.22428375
P49588,13,P09440,-0.2246943
P49588,14,P49089,-0.22590189
P49588,15,P21672,-0.22753572
P49588,16,P00549,-0.22904576
P49588,17,P38009,-0.229584
P49588,18,P21524,-0.23103578
P49588,19,P38707,-0.23112021
P49588,20,P32528,-0.23479049
P35573,1,Q06625,-0.15064482
P35573,2,P32874,-0.22432002
P35573,3,P21951,-0.22816394
P35573,4,Q00955,-0.23609038
P35573,5,P53010,-0.23825914
P35573,6,P40559,-0.24080594
P35573,7,P14284,-0.24400447
P35573,8,P53008,-0.24634871
P35573,9,Q08387,-0.2491826
P35573,10,P38888,-0.25206202
P35573,11,P22543,-0.25337654
P35573,12,P32383,-0.2596598
P35573,13,P15801,-0.2599672
P35573,14,P53128,-0.2614568
P35573,15,P50101,-0.2634696
P35573,16,P38274,-0.26347256
P35573,17,P33202,-0.26403183
P35573,18,P22147,-0.26466522
P35573,19,P06103,-0.26704708
P35573,20,P38859,-0.2755433
P28370,1,Q08773,-0.18651703
P28370,2,P32597,-0.19223948
P28370,3,P31244,-0.20278718
P28370,4,P47047,-0.20464088
P28370,5,P20448,-0.21170835
P28370,6,P30665,-0.21711904
P28370,7,P38144,-0.21904118
P28370,8,Q03330,-0.21993838
P28370,9,P38132,-0.22217064
P28370,10,P33299,-0.22543123
P28370,11,P29469,-0.22897658
P28370,12,P53091,-0.23390737
P28370,13,Q00578,-0.23426521
P28370,14,P24279,-0.23888452
P28370,15,P23287,-0.23948216
P28370,16,P53549,-0.24312702
P28370,17,P24384,-0.24530923
P28370,18,P14747,-0.24662182
P28370,19,P21576,-0.24752833
P28370,20,Q08649,-0.24754643
O75533,1,P49955,-0.28368375
O75533,2,P32597,-0.2915896
O75533,3,P24583,-0.29555658
O75533,4,P38764,-0.30358505
O75533,5,Q08773,-0.3065338
O75533,6,P41810,-0.30825695
O75533,7,P38144,-0.31189036
O75533,8,P53091,-0.31198594
O75533,9,P38630,-0.31213653
O75533,10,P53622,-0.31292632
O75533,11,P22082,-0.31374544
O75533,12,P30665,-0.31522316
O75533,13,P41811,-0.31701577
O75533,14,Q00578,-0.31816766
O75533,15,P04050,-0.31912968
O75533,16,Q04673,-0.31947213
O75533,17,P39940,-0.31962278
O75533,18,Q12417,-0.32039067
O75533,19,Q00684,-0.32042998
O75533,20,P32829,-0.32135767
Q9P2J5,1,P47047,-0.22137739
Q9P2J5,2,P18759,-0.22658172
Q9P2J5,3,P06839,-0.23133925
Q9P2J5,4,P53893,-0.23266104
Q9P2J5,5,Q06817,-0.2341136
Q9P2J5,6,P36421,-0.23500611
Q9P2J5,7,Q05506,-0.23662762
Q9P2J5,8,P38088,-0.23681633
Q9P2J5,9,P38708,-0.23821291
Q9P2J5,10,Q08162,-0.24060023
Q9P2J5,11,P38793,-0.24353841
Q9P2J5,12,P26637,-0.24515979
Q9P2J5,13,P22515,-0.24988724
Q9P2J5,14,P23337,-0.25045356
Q9P2J5,15,P07259,-0.2543777
Q9P2J5,16,P15436,-0.256535
Q9P2J5,17,Q08645,-0.25909594
Q9P2J5,18,P39958,-0.26091996
Q9P2J5,19,P38132,-0.26216194
Q9P2J5,20,P07806,-0.2626628
O43143,1,P53131,-0.159217
O43143,2,P23594,-0.23751815
O43143,3,P23595,-0.2402574
O43143,4,P51601,-0.2477872
O43143,5,P47047,-0.24813068
O43143,6,P26793,-0.2489228
O43143,7,P41819,-0.24909681
O43143,8,P25454,-0.25010332
O43143,9,P20604,-0.2504342
O43143,10,P32327,-0.25495416
O43143,11,P25453,-0.25577208
O43143,12,P02992,-0.2591238
O43143,13,P33298,-0.2603387
O43143,14,P11154,-0.2605833
O43143,15,P24783,-0.26110265
O43143,16,P52489,-0.2662321
O43143,17,P53549,-0.26753715
O43143,18,P25694,-0.2677086
O43143,19,Q00055,-0.2690315
O43143,20,P39925,-0.269393
P08238,1,P10592,-0.3326106
P08238,2,P10591,-0.33307448
P08238,3,P29311,-0.33523107
P08238,4,P32835,-0.33582237
P08238,5,P09435,-0.33755323
P08238,6,P22202,-0.34138215
P08238,7,P32836,-0.34199634
P08238,8,P34730,-0.348166
P08238,9,P32598,-0.35686135
P08238,10,Q01939,-0.3646574
P08238,11,P00830,-0.36890885
P08238,12,P02994,-0.36972362
P08238,13,P60010,-0.37045226
P08238,14,P25694,-0.37099126
P08238,15,Q03532,-0.38886693
P08238,16,P15108,-0.39787358
P08238,17,P02829,-0.39995238
P08238,18,P52917,-0.4034634
P08238,19,Q03195,-0.4035124
P08238,20,P19073,-0.4041514
P61221,1,Q03195,-0.113200665
P61221,2,Q01939,-0.25961334
P61221,3,P41819,-0.26810643
P61221,4,P39729,-0.27695316
P61221,5,P16140,-0.27788603
P61221,6,P25694,-0.28156793
P61221,7,P12385,-0.2882737
P61221,8,P32836,-0.29226172
P61221,9,P33297,-0.29273176
P61221,10,P32481,-0.29400688
P61221,11,P41940,-0.2954631
P61221,12,Q03532,-0.29724666
P61221,13,P32835,-0.298817
P61221,14,P47052,-0.30165747
P61221,15,P52917,-0.3033957
P61221,16,P21954,-0.3046314
P61221,17,P40348,-0.30565694
P61221,18,P32324,-0.30623057
P61221,19,P20459,-0.30665562
P61221,20,P53742,-0.30774248
P31040,1,P47052,-0.110884495
P31040,2,Q00711,-0.12054445
P31040,3,P36132,-0.279966
P31040,4,P04801,-0.28163385
P31040,5,P16140,-0.28908595
P31040,6,P32561,-0.28914946
P31040,7,P25039,-0.28967232
P31040,8,Q03195,-0.291641
P31040,9,P21954,-0.29929215
P31040,10,P41819,-0.30041793
P31040,11,P46969,-0.30073035
P31040,12,P19414,-0.300909
P31040,13,P37291,-0.3033275
P31040,14,P32836,-0.3069423
P31040,15,P32324,-0.30873272
P31040,16,P49090,-0.31094998
P31040,17,P21524,-0.31101424
P31040,18,P33297,-0.3113545
P31040,19,P32835,-0.31275982
P31040,20,P38720,-0.3128207
P38646,1,P0CS90,-0.1481335
P38646,2,P39987,-0.17526878
P38646,3,P16474,-0.23331152
P38646,4,P09435,-0.24165383
P38646,5,P07251,-0.2476091
P38646,6,P02992,-0.24884175
P38646,7,P40150,-0.2583881
P38646,8,P11484,-0.26238492
P38646,9,P25374,-0.2723139
P38646,10,P22202,-0.27424255
P38646,11,P52917,-0.27563772
P38646,12,P19882,-0.28459796
P38646,13,P08417,-0.28831336
P38646,14,P09624,-0.2889115
P38646,15,P25694,-0.2928903
P38646,16,P41940,-0.2948602
P38646,17,P33297,-0.29973733
P38646,18,P32473,-0.30433974
P38646,19,P39954,-0.30503118
P38646,20,P50085,-0.30590034
P98194,1,P13586,-0.1723491
P98194,2,P40558,-0.25594792
P98194,3,P33298,-0.2750738
P98194,4,P38719,-0.28209555
P98194,5,Q05506,-0.28221184
P98194,6,P52489,-0.28492457
P98194,7,P52920,-0.28781986
P98194,8,P40339,-0.2897163
P98194,9,P28737,-0.29232332
P98194,10,P40416,-0.29415944
P98194,11,P39987,-0.29584566
P98194,12,P38629,-0.29779524
P98194,13,P00549,-0.29811263
P98194,14,P46367,-0.2990148
P98194,15,P40413,-0.30029154
P98194,16,P50094,-0.3003593
P98194,17,P14742,-0.3006678
P98194,18,P47771,-0.3031356
P98194,19,P38067,-0.30327275
P98194,20,P43619,-0.30447182
Q6IA69,1,P38795,-0.18148471
Q6IA69,2,Q03195,-0.2427593
Q6IA69,3,P41819,-0.2542053
Q6IA69,4,P53088,-0.2737559
Q6IA69,5,P36132,-0.2753338
Q6IA69,6,P39729,-0.27984256
Q6IA69,7,P21524,-0.28338927
Q6IA69,8,P21672,-0.28842124
Q6IA69,9,P32327,-0.29080036
Q6IA69,10,P32324,-0.29402682
Q6IA69,11,P16140,-0.29641417
Q6IA69,12,P32561,-0.2974015
Q6IA69,13,P11154,-0.2978849
Q6IA69,14,P54113,-0.30247653
Q6IA69,15,P49090,-0.30527562
Q6IA69,16,P53742,-0.30800864
Q6IA69,17,P20604,-0.3084862
Q6IA69,18,P21954,-0.31046233
Q6IA69,19,P39079,-0.3105553
Q6IA69,20,P20133,-0.31099522
Q9ULV0,1,P47047,-0.2737037
Q9ULV0,2,P54861,-0.28902712
Q9ULV0,3,P33298,-0.2918323
Q9ULV0,4,P31244,-0.29464844
Q9ULV0,5,P40327,-0.2948942
Q9ULV0,6,Q00578,-0.2963147
Q9ULV0,7,P21576,-0.30924913
Q9ULV0,8,P30665,-0.3152854
Q9ULV0,9,P25454,-0.31752095
Q9ULV0,10,P33299,-0.32217312
Q9ULV0,11,P20448,-0.32286757
Q9ULV0,12,P32597,-0.3248292
Q9ULV0,13,P38132,-0.3251385
Q9ULV0,14,P53742,-0.32727924
Q9ULV0,15,Q03330,-0.32789034
Q9ULV0,16,Q06218,-0.32828185
Q9ULV0,17,P40341,-0.3288016
Q9ULV0,18,Q02821,-0.3289253
Q9ULV0,19,P39730,-0.3289657
Q9ULV0,20,P53549,-0.3309137
Q02218,1,P20967,-0.15399519
Q02218,2,P11154,-0.19425967
Q02218,3,P52892,-0.19531292
Q02218,4,P32327,-0.19663802
Q02218,5,P07258,-0.20602392
Q02218,6,P07259,-0.21358989
Q02218,7,P09201,-0.21424334
Q02218,8,Q00055,-0.21763165
Q02218,9,P38791,-0.21807963
Q02218,10,P17255,-0.2194686
Q02218,11,Q05567,-0.21961507
Q02218,12,P23337,-0.2202092
Q02218,13,Q05979,-0.22114949
Q02218,14,P53131,-0.22130163
Q02218,15,P32191,-0.2222156
Q02218,16,P27472,-0.22570324
Q02218,17,Q01574,-0.22911249
Q02218,18,P40487,-0.23025844
Q02218,19,P32528,-0.23043372
Q02218,20,P33401,-0.2315378
P11021,1,P09435,-0.20510082
P11021,2,P22202,-0.20794153
P11021,3,P0CS90,-0.20925766
P11021,4,P10592,-0.21012896
P11021,5,P10591,-0.21027544
P11021,6,P16474,-0.24194983
P11021,7,P07251,-0.2917045
P11021,8,P39987,-0.2964625
P11021,9,P41940,-0.30808446
P11021,10,P15019,-0.3081363
P11021,11,P52917,-0.30930775
P11021,12,P05759,-0.31019711
P11021,13,P00830,-0.31852055
P11021,14,P00560,-0.32105792
P11021,15,P25694,-0.32506642
P11021,16,P00360,-0.3270493
P11021,17,P00359,-0.3276139
P11021,18,P00358,-0.32927805
P11021,19,P15108,-0.3326811
P11021,20,P02829,-0.33554852
Q9H9T3,1,Q02908,-0.1569783
Q9H9T3,2,P32469,-0.25059858
Q9H9T3,3,P21672,-0.28064817
Q9H9T3,4,P11154,-0.2821
Q9H9T3,5,P32327,-0.28245264
Q9H9T3,6,P38625,-0.28407806
Q9H9T3,7,P54113,-0.2844691
Q9H9T3,8,P32288,-0.28696793
Q9H9T3,9,P06785,-0.28752637
Q9H9T3,10,P07245,-0.28880993
Q9H9T3,11,P21524,-0.2910472
Q9H9T3,12,P09440,-0.29236785
Q9H9T3,13,P38627,-0.2934483
Q9H9T3,14,P53131,-0.2963117
Q9H9T3,15,P09201,-0.29935545
Q9H9T3,16,P53982,-0.3024783
Q9H9T3,17,P41939,-0.30279183
Q9H9T3,18,P09436,-0.30419853
Q9H9T3,19,Q05911,-0.30524424
Q9H9T3,20,P07703,-0.30535325
Q9HD20,1,P39986,-0.31466997
Q9HD20,2,Q04673,-0.33746722
Q9HD20,3,P25454,-0.33874762
Q9HD20,4,Q00772,-0.34168142
Q9HD20,5,P40527,-0.3454399
Q9HD20,6,P40558,-0.35086393
Q9HD20,7,P06839,-0.35664302
Q9HD20,8,Q05506,-0.35840717
Q9HD20,9,P53893,-0.3586341
Q9HD20,10,P32363,-0.35950017
Q9HD20,11,P47047,-0.36027825
Q9HD20,12,P07259,-0.3619264
Q9HD20,13,P18759,-0.36250308
Q9HD20,14,P33299,-0.36344376
Q9HD20,15,P27697,-0.36683264
Q9HD20,16,P38238,-0.36766002
Q9HD20,17,P38714,-0.36872143
Q9HD20,18,P20107,-0.36953923
Q9HD20,19,Q00578,-0.36955494
Q9HD20,20,Q08645,-0.37032393
P18074,1,P47117,-0.29138863
P18074,2,P06839,-0.31753638
P18074,3,Q05506,-0.3368641
P18074,4,Q03195,-0.34480432
P18074,5,P38697,-0.34694293
P18074,6,P50095,-0.3470065
P18074,7,P50094,-0.3499765
P18074,8,Q03532,-0.36595723
P18074,9,P41819,-0.36634785
P18074,10,P33298,-0.3689827
P18074,11,P25694,-0.37075177
P18074,12,P38795,-0.37300378
P18074,13,Q01939,-0.37558696
P18074,14,P47047,-0.37583393
P18074,15,P40558,-0.3777982
P18074,16,P52489,-0.378173
P18074,17,P15180,-0.37996212
P18074,18,P53088,-0.38176355
P18074,19,P39079,-0.3826283
P18074,20,P40413,-0.38428116
P19447,1,Q00578,-0.13274346
P19447,2,P47047,-0.18947862
P19447,3,P43588,-0.2241045
P19447,4,P54861,-0.24392602
P19447,5,Q03330,-0.24848987
P19447,6,P38793,-0.2505508
P19447,7,P53914,-0.25155547
P19447,8,P32481,-0.25691763
P19447,9,P53742,-0.26686862
P19447,10,Q08162,-0.2676493
P19447,11,P23337,-0.26932564
P19447,12,P21576,-0.27348506
P19447,13,P25454,-0.2739292
P19447,14,P20448,-0.27398244
P19447,15,Q08649,-0.27618703
P19447,16,Q99216,-0.27637696
P19447,17,P04050,-0.27952257
P19447,18,P24279,-0.2810893
P19447,19,P31244,-0.28373805
P19447,20,P22515,-0.28495
P51532,1,P39730,-0.314416
P51532,2,P24784,-0.3419477
P51532,3,P40991,-0.3475297
P51532,4,P33299,-0.35207626
P51532,5,P13393,-0.35474363
P51532,6,Q99216,-0.36059192
P51532,7,P06634,-0.36459535
P51532,8,P25694,-0.37148324
P51532,9,P25454,-0.3728781
P51532,10,Q00578,-0.3767382
P51532,11,P39517,-0.37799418
P51532,12,P20448,-0.38132247
P51532,13,P53742,-0.38182738
P51532,14,P33322,-0.38197482
P51532,15,P53894,-0.3835042
P51532,16,P33298,-0.38353413
P51532,17,P05453,-0.38683492
P51532,18,P40327,-0.3876476
P51532,19,P33297,-0.39373147
P51532,20,P47047,-0.39382452
P51531,1,P39730,-0.294661
P51531,2,P24784,-0.32233623
P51531,3,P33299,-0.3237095
P51531,4,P40991,-0.3268819
P51531,5,Q99216,-0.3373439
P51531,6,P13393,-0.34014
P51531,7,Q00578,-0.34446874
P51531,8,P39517,-0.3504607
P51531,9,P40327,-0.35151857
P51531,10,P25454,-0.35165346
P51531,11,P20448,-0.35300538
P51531,12,P06634,-0.35301846
P51531,13,P25694,-0.35311407
P51531,14,P33298,-0.35560715
P51531,15,P53894,-0.35915017
P51531,16,P47047,-0.359762
P51531,17,P53742,-0.36033246
P51531,18,P33322,-0.36481473
P51531,19,P32597,-0.36529413
P51531,20,P05453,-0.36740515
Q14692,1,Q08965,-0.25988033
Q14692,2,Q06106,-0.2955111
Q14692,3,P53313,-0.31767023
Q14692,4,P32597,-0.33573794
Q14692,5,Q07381,-0.3396714
Q14692,6,P33755,-0.33989123
Q14692,7,Q04673,-0.33994374
Q14692,8,Q04660,-0.34012535
Q14692,9,Q12389,-0.34016344
Q14692,10,Q06685,-0.34050867
Q14692,11,P38630,-0.34360397
Q14692,12,P04786,-0.34764013
Q14692,13,P53145,-0.34799746
Q14692,14,Q00578,-0.34824705
Q14692,15,P29056,-0.34913713
Q14692,16,P38431,-0.34926933
Q14692,17,P24583,-0.35044765
Q14692,18,Q02892,-0.35096273
Q14692,19,P53261,-0.35183752
Q14692,20,P25582,-0.35417074
Q12965,1,P30665,-0.23059483
Q12965,2,P47047,-0.23136681
Q12965,3,P38132,-0.23310408
Q12965,4,P31244,-0.25010836
Q12965,5,Q04439,-0.25017548
Q12965,6,P53131,-0.25420117
Q12965,7,P53893,-0.25548065
Q12965,8,P21576,-0.25682032
Q12965,9,P29469,-0.2585824
Q12965,10,Q08649,-0.2613446
Q12965,11,P06839,-0.26280603
Q12965,12,P18759,-0.26300853
Q12965,13,P24384,-0.26376665
Q12965,14,P23287,-0.2644116
Q12965,15,P23337,-0.26450336
Q12965,16,P15436,-0.26566172
Q12965,17,P04819,-0.2658914
Q12965,18,P25847,-0.27091813
Q12965,19,P53091,-0.27162018
Q12965,20,Q08162,-0.2719809
Q96RP9,1,P25039,-0.09849263
Q96RP9,2,P04801,-0.17920978
Q96RP9,3,P38219,-0.20107752
Q96RP9,4,P00549,-0.21848507
Q96RP9,5,P40825,-0.23322485
Q96RP9,6,P37292,-0.23347567
Q96RP9,7,P38627,-0.23365217
Q96RP9,8,P25453,-0.23396948
Q96RP9,9,P42943,-0.23851807
Q96RP9,10,P28274,-0.23883514
Q96RP9,11,P52489,-0.23926906
Q96RP9,12,P32324,-0.24168672
Q96RP9,13,P46681,-0.24182633
Q96RP9,14,P11154,-0.24224405
Q96RP9,15,P12612,-0.24263747
Q96RP9,16,P32327,-0.24310204
Q96RP9,17,P20604,-0.24378176
Q96RP9,18,P32345,-0.24615642
Q96RP9,19,P39079,-0.24770497
Q96RP9,20,P54113,-0.2507939
A2RTX5,1,P04801,-0.26044407
A2RTX5,2,P41819,-0.26730442
A2RTX5,3,Q03195,-0.28166196
A2RTX5,4,Q01939,-0.2901921
A2RTX5,5,P33297,-0.2932408
A2RTX5,6,P23594,-0.29581964
A2RTX5,7,P25039,-0.3000196
A2RTX5,8,P33298,-0.30280727
A2RTX5,9,Q05506,-0.30622807
A2RTX5,10,P53742,-0.30727616
A2RTX5,11,P47052,-0.30734202
A2RTX5,12,P49090,-0.31084165
A2RTX5,13,P20604,-0.31149247
A2RTX5,14,Q03532,-0.3128099
A2RTX5,15,P39517,-0.31360593
A2RTX5,16,P36132,-0.31370214
A2RTX5,17,P51601,-0.31450915
A2RTX5,18,P52917,-0.31814212
A2RTX5,19,Q00711,-0.31942543
A2RTX5,20,P23595,-0.31958887
P21281,1,P16140,-0.1849546
P21281,2,Q03195,-0.23863699
P21281,3,P47052,-0.25037062
P21281,4,Q00711,-0.26434165
P21281,5,P39729,-0.26827228
P21281,6,P32324,-0.27068377
P21281,7,P41819,-0.27943808
P21281,8,P36132,-0.28314477
P21281,9,P32561,-0.28580996
P21281,10,P33297,-0.287722
P21281,11,P25694,-0.28841054
P21281,12,P21954,-0.28866792
P21281,13,Q12522,-0.29330936
P21281,14,P32836,-0.2980325
P21281,15,P10081,-0.29862395
P21281,16,P32835,-0.30165753
P21281,17,Q01939,-0.30257037
P21281,18,P21524,-0.3026699
P21281,19,P42943,-0.30332142
P21281,20,P38795,-0.30395305
O94808,1,P14742,-0.13819759
O94808,2,P00549,-0.1981309
O94808,3,P52489,-0.2018647
O94808,4,P50094,-0.24098852
O94808,5,P28273,-0.24310277
O94808,6,P40348,-0.24454474
O94808,7,P50095,-0.24507064
O94808,8,P28789,-0.24670398
O94808,9,P38697,-0.24757378
O94808,10,P25039,-0.24860984
O94808,11,P49090,-0.24885681
O94808,12,P32327,-0.25313398
O94808,13,P32345,-0.25471798
O94808,14,P39079,-0.2571344
O94808,15,P11154,-0.25778264
O94808,16,P20604,-0.25795197
O94808,17,P38627,-0.25862926
O94808,18,Q05506,-0.25925398
O94808,19,P38689,-0.26230565
O94808,20,P07259,-0.26305714
P35606,1,P41811,-0.2329048
P35606,2,Q12220,-0.24155772
P35606,3,P47047,-0.24299395
P35606,4,P25635,-0.2451226
P35606,5,P25382,-0.24703659
P35606,6,P38132,-0.2585914
P35606,7,P42935,-0.26393005
P35606,8,P31244,-0.2657377
P35606,9,P30665,-0.26742458
P35606,10,P21304,-0.26947752
P35606,11,P18759,-0.2702068
P35606,12,Q12417,-0.2705037
P35606,13,P38328,-0.2718447
P35606,14,Q00578,-0.27223662
P35606,15,P41318,-0.27468923
P35606,16,P53622,-0.27522764
P35606,17,P53893,-0.27612102
P35606,18,P33750,-0.27644214
P35606,19,P38793,-0.27883035
P35606,20,P40217,-0.2789716
P36776,1,Q01939,-0.29269588
P36776,2,P25694,-0.29433346
P36776,3,P41819,-0.29962605
P36776,4,P33297,-0.30532748
P36776,5,Q03532,-0.30583552
P36776,6,P33298,-0.3123576
P36776,7,P39517,-0.3156622
P36776,8,Q03195,-0.32245556
P36776,9,P52917,-0.33798313
P36776,10,P06780,-0.33888575
P36776,11,Q07478,-0.34356245
P36776,12,P23594,-0.34765902
P36776,13,P25454,-0.35251993
P36776,14,P39729,-0.3577048
P36776,15,P33299,-0.3593648
P36776,16,P13393,-0.35938403
P36776,17,P53742,-0.3628101
P36776,18,P47052,-0.3638798
P36776,19,P25374,-0.3656224
P36776,20,P32835,-0.36645278
Q04446,1,P32775,-0.1912218
Q04446,2,P38795,-0.23468092
Q04446,3,P21672,-0.23697945
Q04446,4,P49090,-0.24024253
Q04446,5,P21524,-0.2424048
Q04446,6,P36132,-0.24323694
Q04446,7,P04801,-0.24364209
Q04446,8,P49089,-0.25705042
Q04446,9,P07259,-0.2610562
Q04446,10,P07258,-0.26162213
Q04446,11,Q05979,-0.26290765
Q04446,12,P38627,-0.2651266
Q04446,13,P54113,-0.2652968
Q04446,14,P52892,-0.26626596
Q04446,15,P32327,-0.26661548
Q04446,16,P32861,-0.2681459
Q04446,17,P09201,-0.26833633
Q04446,18,P32561,-0.2687076
Q04446,19,P11154,-0.2702349
Q04446,20,P08431,-0.27023923
P49736,1,P29469,-0.13655227
P49736,2,P53091,-0.18899217
P49736,3,P24279,-0.21700987
P49736,4,P30665,-0.22224255
P49736,5,P38132,-0.23379864
P49736,6,P47047,-0.23910485
P49736,7,Q00578,-0.24255566
P49736,8,P33299,-0.24260612
P49736,9,P31244,-0.25098774
P49736,10,P20448,-0.253366
P49736,11,P25454,-0.2536541
P49736,12,P32895,-0.26160613
P49736,13,P33298,-0.26418638
P49736,14,P18759,-0.26884627
P49736,15,P53131,-0.27135113
P49736,16,P04050,-0.27533397
P49736,17,P40327,-0.27621213
P49736,18,P53549,-0.27790853
P49736,19,P53893,-0.2809898
P49736,20,P29496,-0.2810175
P53618,1,P47047,-0.23388311
P53618,2,Q00578,-0.25767395
P53618,3,P54861,-0.27278396
P53618,4,P31244,-0.2964261
P53618,5,P53914,-0.2964681
P53618,6,Q04673,-0.29699
P53618,7,Q02939,-0.29714656
P53618,8,P43588,-0.29984555
P53618,9,P38764,-0.3019566
P53618,10,Q06218,-0.30254415
P53618,11,P21576,-0.3032481
P53618,12,P41810,-0.30468124
P53618,13,P30665,-0.30997732
P53618,14,P23337,-0.31294015
P53618,15,P38132,-0.3133452
P53618,16,Q02821,-0.31426826
P53618,17,P53893,-0.31519148
P53618,18,P18759,-0.3156575
P53618,19,P53290,-0.3174428
P53618,20,Q03330,-0.31828538
Q9ULG1,1,Q05471,-0.21038452
Q9ULG1,2,P40340,-0.23776379
Q9ULG1,3,P24583,-0.24373096
Q9ULG1,4,P40328,-0.24818395
Q9ULG1,5,P53115,-0.24975595
Q9ULG1,6,P22082,-0.25065887
Q9ULG1,7,P32863,-0.25605392
Q9ULG1,8,P39955,-0.256828
Q9ULG1,9,P32333,-0.26178274
Q9ULG1,10,P31384,-0.26239404
Q9ULG1,11,P25341,-0.2651782
Q9ULG1,12,P07271,-0.26570976
Q9ULG1,13,P53086,-0.26954192
Q9ULG1,14,P48562,-0.27055964
Q9ULG1,15,P39073,-0.27114508
Q9ULG1,16,P22579,-0.2750014
Q9ULG1,17,P32562,-0.27629343
Q9ULG1,18,P40433,-0.2773484
Q9ULG1,19,P08018,-0.2780135
Q9ULG1,20,P18961,-0.27886465
Q7Z2Z2,1,P53893,-0.20230012
Q7Z2Z2,2,P47047,-0.25032467
Q7Z2Z2,3,Q04673,-0.27272758
Q7Z2Z2,4,P18759,-0.27608758
Q7Z2Z2,5,P06839,-0.27793542
Q7Z2Z2,6,P38132,-0.2824544
Q7Z2Z2,7,P31244,-0.2827918
Q7Z2Z2,8,P38793,-0.2870547
Q7Z2Z2,9,Q00578,-0.28970435
Q7Z2Z2,10,P25454,-0.2914243
Q7Z2Z2,11,P04819,-0.2919118
Q7Z2Z2,12,Q06218,-0.2920546
Q7Z2Z2,13,P30665,-0.29494834
Q7Z2Z2,14,P53091,-0.29618832
Q7Z2Z2,15,P38238,-0.29665822
Q7Z2Z2,16,Q05506,-0.29769373
