Yeast_STRING_ID	Human_STRING_ID	BitScore
4932.YCL018W	9606.ENSP00000299518	105.9
4932.YOR115C	9606.ENSP00000330289	87.4
4932.YOR310C	9606.ENSP00000264279	458.4
4932.YGR094W	9606.ENSP00000364815	1027.7
4932.YLR197W	9606.ENSP00000370589	484.6
4932.YPL169C	9606.ENSP00000436679	83.6
4932.YLL051C	9606.ENSP00000373691	52.8
4932.YOR086C	9606.ENSP00000267113	73.6
4932.Q0115	9606.ENSP00000354554	223.4
4932.YOR287C	9606.ENSP00000244496	58.9
4932.YOL124C	9606.ENSP00000333934	267.7
4932.YEL039C	9606.ENSP00000307786	138.7
4932.YOR004W	9606.ENSP00000308332	104.0
4932.YGR191W	9606.ENSP00000372390	65.9
4932.YAL039C	9606.ENSP00000370139	133.7
4932.YOR087W	9606.ENSP00000262839	52.0
4932.YDL171C	9606.ENSP00000359211	83.2
4932.YHR008C	9606.ENSP00000446252	188.7
4932.YDL010W	9606.ENSP00000356410	65.9
4932.YMR162C	9606.ENSP00000371084	550.4
4932.YBR111W-A	9606.ENSP00000429986	52.8
4932.YDR038C	9606.ENSP00000349595	346.7
4932.YLR151C	9606.ENSP00000268533	57.0
4932.YOL112W	9606.ENSP00000364579	177.6
4932.YOR090C	9606.ENSP00000309548	157.9
4932.YDL216C	9606.ENSP00000350512	160.6
4932.YDR017C	9606.ENSP00000293756	115.5
4932.YDL075W	9606.ENSP00000386717	130.2
4932.YOR040W	9606.ENSP00000380514	142.1
4932.YDL204W	9606.ENSP00000245923	60.5
4932.YLR316C	9606.ENSP00000332448	75.5
4932.YOR141C	9606.ENSP00000336842	202.2
4932.YHR037W	9606.ENSP00000364490	444.1
4932.YOR288C	9606.ENSP00000385385	99.0
4932.YPL151C	9606.ENSP00000424417	370.9
4932.YBL075C	9606.ENSP00000437125	990.7
4932.YPL235W	9606.ENSP00000473172	652.9
4932.YBR018C	9606.ENSP00000368119	333.2
4932.YOR181W	9606.ENSP00000223023	94.7
4932.YDR214W	9606.ENSP00000216479	115.9
4932.YMR300C	9606.ENSP00000264220	235.7
4932.YOL125W	9606.ENSP00000359160	158.7
4932.YPL009C	9606.ENSP00000298310	342.8
4932.YOR167C	9606.ENSP00000472469	99.4
4932.Q0070	9606.ENSP00000354499	447.2
4932.YDR268W	9606.ENSP00000235521	257.3
4932.YPL149W	9606.ENSP00000358072	66.6
4932.YJL136C	9606.ENSP00000345957	101.3
4932.YPR018W	9606.ENSP00000301280	87.0
4932.YLR466W	9606.ENSP00000293831	50.8
4932.YDR298C	9606.ENSP00000290299	121.3
4932.YDR026C	9606.ENSP00000378193	70.1
4932.YPL152W	9606.ENSP00000377036	212.2
4932.YDL156W	9606.ENSP00000263795	114.0
4932.YOR375C	9606.ENSP00000327589	125.6
4932.YOR145C	9606.ENSP00000263657	248.4
4932.YPL012W	9606.ENSP00000446184	333.6
4932.YPL026C	9606.ENSP00000360290	89.7
4932.YDL148C	9606.ENSP00000405068	204.9
4932.YHR072W-A	9606.ENSP00000332198	72.8
4932.YJL190C	9606.ENSP00000318646	218.4
4932.YPL183W-A	9606.ENSP00000423399	62.8
4932.YDL019C	9606.ENSP00000263847	284.3
4932.YGR027C	9606.ENSP00000435096	97.1
4932.YDR397C	9606.ENSP00000359295	105.5
4932.YPL158C	9606.ENSP00000363944	56.2
4932.YPL002C	9606.ENSP00000421380	161.4
4932.YOR111W	9606.ENSP00000370718	104.8
4932.YPR021C	9606.ENSP00000400101	316.2
4932.YPL001W	9606.ENSP00000264108	121.7
4932.YBL071W-A	9606.ENSP00000419599	71.6
4932.YJL189W	9606.ENSP00000355315	73.2
4932.YAL044W-A	9606.ENSP00000358149	56.6
4932.YLR383W	9606.ENSP00000404092	317.0
4932.YOR069W	9606.ENSP00000368831	131.3
4932.YDL247W	9606.ENSP00000337335	71.2
4932.YDL214C	9606.ENSP00000262891	108.6
4932.YDL031W	9606.ENSP00000323858	501.1
4932.YGL147C	9606.ENSP00000494697	180.6
4932.YLR142W	9606.ENSP00000349577	87.8
4932.YML106W	9606.ENSP00000232607	90.1
4932.YIL172C	9606.ENSP00000260649	193.0
4932.YJL063C	9606.ENSP00000288937	58.2
4932.YCR063W	9606.ENSP00000386023	162.9
4932.YPL160W	9606.ENSP00000377954	920.2
4932.YCR011C	9606.ENSP00000498246	309.3
4932.YJL101C	9606.ENSP00000497574	489.2
4932.YGL205W	9606.ENSP00000293217	285.4
4932.YBL072C	9606.ENSP00000379888	255.4
4932.YBL013W	9606.ENSP00000220058	92.8
4932.YBR212W	9606.ENSP00000358089	107.1
4932.YCL016C	9606.ENSP00000322180	58.5
4932.YBR055C	9606.ENSP00000266079	330.1
4932.YJR160C	9606.ENSP00000337335	71.2
4932.YJL180C	9606.ENSP00000417190	55.1
4932.YIR023W	9606.ENSP00000276185	50.8
4932.YLR172C	9606.ENSP00000359127	329.7
4932.YLR081W	9606.ENSP00000320935	156.4
4932.YDR389W	9606.ENSP00000338967	70.9
4932.YGR296W	9606.ENSP00000293831	51.2
4932.YPL270W	9606.ENSP00000355637	438.0
4932.YMR267W	9606.ENSP00000343885	238.8
4932.YBR117C	9606.ENSP00000391481	146.7
4932.YKR052C	9606.ENSP00000429200	229.9
4932.YBR251W	9606.ENSP00000272418	82.4
4932.YBR037C	9606.ENSP00000255390	164.5
4932.YML105C	9606.ENSP00000424870	50.8
4932.YKL179C	9606.ENSP00000353401	104.8
4932.YHL032C	9606.ENSP00000351706	369.4
4932.YCR036W	9606.ENSP00000306817	114.0
4932.YOR178C	9606.ENSP00000238994	68.6
4932.YBL040C	9606.ENSP00000329471	206.8
4932.YJL133W	9606.ENSP00000429200	228.4
4932.YAL022C	9606.ENSP00000362285	81.6
4932.YER023W	9606.ENSP00000220966	117.5
4932.YBL057C	9606.ENSP00000387180	131.7
4932.YGL143C	9606.ENSP00000356202	230.7
4932.YPL132W	9606.ENSP00000299335	212.2
4932.YOL081W	9606.ENSP00000351015	230.7
4932.YGR006W	9606.ENSP00000367835	74.7
4932.YMR036C	9606.ENSP00000321656	116.3
4932.YGR007W	9606.ENSP00000442050	176.4
4932.YCR052W	9606.ENSP00000262188	67.0
4932.YDR402C	9606.ENSP00000221700	96.3
4932.YGR220C	9606.ENSP00000264995	142.1
4932.YKR103W	9606.ENSP00000382342	359.4
4932.YOR168W	9606.ENSP00000307567	532.3
4932.YPL104W	9606.ENSP00000497569	314.3
4932.YGR148C	9606.ENSP00000377640	141.0
4932.YDR300C	9606.ENSP00000360268	107.1
4932.YFR052W	9606.ENSP00000215071	121.7
4932.YLR287C-A	9606.ENSP00000431822	68.2
4932.YDR212W	9606.ENSP00000317334	699.1
4932.YDR009W	9606.ENSP00000453129	246.1
4932.YCR075C	9606.ENSP00000371294	92.8
4932.YOL140W	9606.ENSP00000357838	181.4
4932.YGL014W	9606.ENSP00000338173	206.1
4932.YCR048W	9606.ENSP00000482264	98.6
4932.YCR069W	9606.ENSP00000300026	93.6
4932.YKR034W	9606.ENSP00000269216	77.0
4932.YCL001W	9606.ENSP00000475168	189.5
4932.YLR069C	9606.ENSP00000264263	798.9
4932.YCL037C	9606.ENSP00000321997	68.6
4932.YDL236W	9606.ENSP00000330918	171.8
4932.YEL011W	9606.ENSP00000410833	786.6
4932.YER163C	9606.ENSP00000295304	106.3
4932.YOL103W	9606.ENSP00000280871	267.7
4932.YCR044C	9606.ENSP00000300658	120.2
4932.YCL004W	9606.ENSP00000262764	241.1
4932.YBL080C	9606.ENSP00000263985	206.5
4932.YBR140C	9606.ENSP00000351015	227.6
4932.YMR013C	9606.ENSP00000361667	132.1
4932.YGR171C	9606.ENSP00000282276	324.3
4932.YMR199W	9606.ENSP00000481380	50.4
4932.YCL033C	9606.ENSP00000347324	104.4
4932.YKL192C	9606.ENSP00000458770	71.6
4932.YNL073W	9606.ENSP00000325448	229.9
4932.YGL254W	9606.ENSP00000296233	80.1
4932.YDR545W	9606.ENSP00000293831	51.2
4932.YEL044W	9606.ENSP00000391457	52.8
4932.YNR041C	9606.ENSP00000310873	234.2
4932.YOR185C	9606.ENSP00000446215	365.9
4932.YLR210W	9606.ENSP00000288207	196.1
4932.YKR053C	9606.ENSP00000315137	76.6
4932.YKR099W	9606.ENSP00000298532	97.4
4932.YOR219C	9606.ENSP00000353731	258.8
4932.YMR023C	9606.ENSP00000351644	277.3
4932.YGR109C	9606.ENSP00000256442	157.5
4932.YOR201C	9606.ENSP00000481559	118.2
4932.YPR058W	9606.ENSP00000352167	148.7
4932.YOR196C	9606.ENSP00000492260	399.1
4932.YCR024C	9606.ENSP00000281038	298.9
4932.YKL032C	9606.ENSP00000219746	66.2
4932.YOL023W	9606.ENSP00000263629	369.8
4932.YKL189W	9606.ENSP00000258418	206.1
4932.YLL011W	9606.ENSP00000297579	431.0
4932.YBL055C	9606.ENSP00000276692	188.0
4932.YER103W	9606.ENSP00000437125	1000.7
4932.YKL013C	9606.ENSP00000388169	228.4
4932.YCR067C	9606.ENSP00000485659	119.4
4932.YER040W	9606.ENSP00000252997	78.6
4932.YEL050C	9606.ENSP00000373404	113.6
4932.YCR060W	9606.ENSP00000370395	55.5
4932.YDL210W	9606.ENSP00000370128	62.4
4932.YHL021C	9606.ENSP00000335261	72.0
4932.YML021C	9606.ENSP00000242576	229.2
4932.YBR221C	9606.ENSP00000307241	432.6
4932.YLR205C	9606.ENSP00000216117	53.9
4932.YIL155C	9606.ENSP00000308610	486.1
4932.YNL005C	9606.ENSP00000225969	69.7
4932.YCL064C	9606.ENSP00000341117	188.3
4932.YML063W	9606.ENSP00000346050	310.1
4932.YJR094W-A	9606.ENSP00000418082	126.7
4932.YDR337W	9606.ENSP00000362208	51.6
4932.YBR169C	9606.ENSP00000302961	471.1
4932.YGR037C	9606.ENSP00000486361	84.0
4932.YBR003W	9606.ENSP00000365388	204.5
4932.YJR077C	9606.ENSP00000228318	229.9
4932.YCR045C	9606.ENSP00000303208	125.9
4932.YCR032W	9606.ENSP00000295888	412.5
4932.YHR175W	9606.ENSP00000363329	63.2
4932.YHR074W	9606.ENSP00000326424	864.4
4932.YBR145W	9606.ENSP00000267814	92.0
4932.YBR066C	9606.ENSP00000419923	62.0
4932.YAL031C	9606.ENSP00000485659	56.2
4932.YBR042C	9606.ENSP00000314036	104.0
4932.YFR030W	9606.ENSP00000419970	188.0
4932.YBR065C	9606.ENSP00000199814	79.7
4932.YFR023W	9606.ENSP00000313007	154.8
4932.YKL151C	9606.ENSP00000311984	177.9
4932.YBL082C	9606.ENSP00000380793	213.4
4932.YMR217W	9606.ENSP00000419851	304.7
4932.YKR025W	9606.ENSP00000299853	52.8
4932.YGL189C	9606.ENSP00000348849	151.4
4932.YHR011W	9606.ENSP00000472465	229.9
4932.YJL198W	9606.ENSP00000406220	84.0
4932.YKL100C	9606.ENSP00000381237	111.7
4932.YDR536W	9606.ENSP00000075120	140.6
4932.YBL104C	9606.ENSP00000339881	247.3
4932.YHR077C	9606.ENSP00000348708	240.7
4932.YPR186C	9606.ENSP00000268154	113.6
4932.YIL142W	9606.ENSP00000299300	698.4
4932.YBR014C	9606.ENSP00000356410	68.2
4932.YJR159W	9606.ENSP00000267814	284.3
4932.YBL102W	9606.ENSP00000310803	52.4
4932.YKL055C	9606.ENSP00000303525	74.3
4932.YPL243W	9606.ENSP00000312066	58.2
4932.YHR209W	9606.ENSP00000377796	58.2
4932.YHR189W	9606.ENSP00000418661	63.9
4932.YDL198C	9606.ENSP00000342267	71.6
4932.YJL207C	9606.ENSP00000437968	81.3
4932.YBR294W	9606.ENSP00000355384	246.5
4932.YBL106C	9606.ENSP00000273666	73.6
4932.YHL010C	9606.ENSP00000403524	247.3
4932.YHR047C	9606.ENSP00000320324	524.2
4932.YBR271W	9606.ENSP00000379201	60.5
4932.YKR062W	9606.ENSP00000348168	53.1
4932.YHR176W	9606.ENSP00000254090	131.3
4932.YBR030W	9606.ENSP00000219315	50.4
4932.YDR084C	9606.ENSP00000305654	93.6
4932.YDR188W	9606.ENSP00000275603	614.4
4932.YBR273C	9606.ENSP00000294119	53.1
4932.YKL125W	9606.ENSP00000198767	143.7
4932.YBR231C	9606.ENSP00000283882	65.9
4932.YNR050C	9606.ENSP00000403768	338.2
4932.YHR068W	9606.ENSP00000210060	424.5
4932.YBL069W	9606.ENSP00000358059	72.0
4932.YKR019C	9606.ENSP00000347244	52.4
4932.YGR061C	9606.ENSP00000313490	688.7
4932.YNL252C	9606.ENSP00000312311	56.6
4932.YDL143W	9606.ENSP00000377958	644.0
4932.YBL067C	9606.ENSP00000407818	211.8
4932.YKL033W	9606.ENSP00000362547	77.8
4932.YAL061W	9606.ENSP00000267814	131.7
4932.YCR073W-A	9606.ENSP00000252603	126.3
4932.YNL093W	9606.ENSP00000273047	188.3
4932.YLR058C	9606.ENSP00000318868	555.1
4932.YHR066W	9606.ENSP00000377385	227.6
4932.YBR242W	9606.ENSP00000381220	148.7
4932.YHR201C	9606.ENSP00000271620	101.7
4932.YHL030W	9606.ENSP00000259335	410.2
4932.YAL046C	9606.ENSP00000331369	60.8
4932.YBR125C	9606.ENSP00000342778	126.3
4932.YNL284C	9606.ENSP00000260102	95.9
4932.YKR024C	9606.ENSP00000361232	304.3
4932.YBR286W	9606.ENSP00000351484	52.4
4932.YHR168W	9606.ENSP00000359859	162.9
4932.YBR299W	9606.ENSP00000260649	191.0
4932.YAR071W	9606.ENSP00000361064	73.6
4932.YBR025C	9606.ENSP00000284719	406.8
4932.YBR024W	9606.ENSP00000255390	158.7
4932.YER099C	9606.ENSP00000361512	397.5
4932.YHR040W	9606.ENSP00000359606	71.2
4932.YKR013W	9606.ENSP00000367196	87.8
4932.YKR060W	9606.ENSP00000460871	53.5
4932.YOR143C	9606.ENSP00000353165	101.7
4932.YHR163W	9606.ENSP00000252603	144.1
4932.YHR035W	9606.ENSP00000306881	97.1
4932.YJL102W	9606.ENSP00000427004	422.9
4932.YKL020C	9606.ENSP00000280772	66.6
4932.YBL037W	9606.ENSP00000327694	278.9
4932.YIR012W	9606.ENSP00000403343	72.8
4932.YKR079C	9606.ENSP00000337445	207.2
4932.YKL160W	9606.ENSP00000465765	90.9
4932.YBL020W	9606.ENSP00000296292	142.9
4932.YHR015W	9606.ENSP00000313007	121.3
4932.YHR049W	9606.ENSP00000461388	68.2
4932.YKL110C	9606.ENSP00000360676	107.5
4932.YKL146W	9606.ENSP00000243389	129.4
4932.YKL081W	9606.ENSP00000331901	224.9
4932.YJL014W	9606.ENSP00000295688	667.2
4932.YBR186W	9606.ENSP00000166345	191.4
4932.YER122C	9606.ENSP00000434442	124.4
4932.YHR075C	9606.ENSP00000381461	141.7
4932.YEL069C	9606.ENSP00000320935	161.8
4932.YJR099W	9606.ENSP00000366819	117.9
4932.YKL005C	9606.ENSP00000376204	53.9
4932.YBR094W	9606.ENSP00000233336	72.4
4932.YDR304C	9606.ENSP00000300026	216.5
4932.YKR090W	9606.ENSP00000294638	67.4
4932.YKL027W	9606.ENSP00000354340	58.2
4932.YLR090W	9606.ENSP00000314030	199.1
4932.YHL035C	9606.ENSP00000382342	732.6
4932.YKL207W	9606.ENSP00000245046	130.2
4932.YJL082W	9606.ENSP00000323645	80.5
4932.YPL023C	9606.ENSP00000365770	347.8
4932.YPL266W	9606.ENSP00000199320	372.1
4932.YIL107C	9606.ENSP00000492001	315.1
4932.YPL177C	9606.ENSP00000298282	73.9
4932.YJL093C	9606.ENSP00000312811	71.2
4932.YIL129C	9606.ENSP00000351113	209.1
4932.YJL216C	9606.ENSP00000260649	179.1
4932.YDL061C	9606.ENSP00000379339	80.1
4932.YIR036C	9606.ENSP00000263278	80.9
4932.YLR459W	9606.ENSP00000217446	165.2
4932.YJL045W	9606.ENSP00000264932	859.0
4932.YER053C	9606.ENSP00000228318	283.1
4932.YJR091C	9606.ENSP00000338173	67.0
4932.YIL062C	9606.ENSP00000345361	63.5
4932.YEL004W	9606.ENSP00000367770	156.8
4932.YDR005C	9606.ENSP00000318604	69.3
4932.YNL308C	9606.ENSP00000498803	123.6
4932.YJL110C	9606.ENSP00000269216	75.5
4932.YER024W	9606.ENSP00000360541	134.4
4932.YJL098W	9606.ENSP00000414202	95.5
4932.YIL114C	9606.ENSP00000378487	80.9
4932.YER113C	9606.ENSP00000381104	221.9
4932.YER190W	9606.ENSP00000293831	50.8
4932.YJL068C	9606.ENSP00000367992	200.3
4932.YFL017C	9606.ENSP00000216410	78.6
4932.YFL003C	9606.ENSP00000263187	332.4
4932.YIL064W	9606.ENSP00000357829	113.2
4932.YDL105W	9606.ENSP00000358019	61.2
4932.YGR194C	9606.ENSP00000207870	300.1
4932.YEL003W	9606.ENSP00000356989	75.5
4932.YJR036C	9606.ENSP00000401023	271.2
4932.YFR005C	9606.ENSP00000312981	192.6
4932.YJR093C	9606.ENSP00000336752	77.8
4932.YER045C	9606.ENSP00000306245	50.1
4932.YIL104C	9606.ENSP00000315182	175.3
4932.YDL055C	9606.ENSP00000309092	440.7
4932.YFL029C	9606.ENSP00000322343	79.7
4932.YER131W	9606.ENSP00000348849	151.8
4932.YLR388W	9606.ENSP00000379339	81.6
4932.YIL110W	9606.ENSP00000307975	79.3
4932.YFL021W	9606.ENSP00000435712	83.6
4932.YIL112W	9606.ENSP00000354085	105.5
4932.YER119C	9606.ENSP00000454646	104.4
4932.YNL111C	9606.ENSP00000308430	87.4
4932.YFL053W	9606.ENSP00000378360	320.1
4932.YIR033W	9606.ENSP00000445688	67.0
4932.YFR047C	9606.ENSP00000378782	249.6
4932.YER042W	9606.ENSP00000313921	107.1
4932.YIL063C	9606.ENSP00000341483	73.6
4932.YEL029C	9606.ENSP00000291565	186.4
4932.YDR252W	9606.ENSP00000360664	66.6
4932.YIR009W	9606.ENSP00000243563	67.0
4932.YMR142C	9606.ENSP00000307889	177.6
4932.YER043C	9606.ENSP00000217426	646.0
4932.YIL051C	9606.ENSP00000254878	90.9
4932.YER183C	9606.ENSP00000258874	91.3
4932.YDR182W	9606.ENSP00000465894	75.5
4932.YER014W	9606.ENSP00000356978	122.5
4932.YJR019C	9606.ENSP00000217455	101.3
4932.YER078C	9606.ENSP00000349658	291.2
4932.YJR110W	9606.ENSP00000363985	282.7
4932.YJL065C	9606.ENSP00000220913	50.1
4932.YJR096W	9606.ENSP00000369927	180.6
4932.YER044C	9606.ENSP00000256319	75.5
4932.YJR127C	9606.ENSP00000421915	67.8
4932.YIL007C	9606.ENSP00000440485	127.1
4932.YMR230W	9606.ENSP00000481646	118.2
4932.YJL214W	9606.ENSP00000383698	147.5
4932.YJR097W	9606.ENSP00000338019	58.5
4932.YDR046C	9606.ENSP00000320378	54.3
4932.YPL227C	9606.ENSP00000239891	224.9
4932.YIL013C	9606.ENSP00000498246	173.7
4932.YJR064W	9606.ENSP00000280326	693.3
4932.YER140W	9606.ENSP00000385347	167.9
4932.YJR024C	9606.ENSP00000379133	193.4
4932.YJR074W	9606.ENSP00000226105	68.6
4932.YIL047C	9606.ENSP00000356562	173.3
4932.YJR065C	9606.ENSP00000256001	507.7
4932.YJR078W	9606.ENSP00000443432	196.1
4932.YNL062C	9606.ENSP00000203001	114.4
4932.YJL219W	9606.ENSP00000362469	154.1
4932.YJL059W	9606.ENSP00000454229	200.7
4932.YFL042C	9606.ENSP00000441032	120.9
4932.YGR199W	9606.ENSP00000261534	388.3
4932.YFL054C	9606.ENSP00000297991	194.5
4932.YIR039C	9606.ENSP00000362116	85.1
4932.YJL222W	9606.ENSP00000256637	170.2
4932.YJR014W	9606.ENSP00000280557	99.4
4932.YFR055W	9606.ENSP00000359976	166.8
4932.YNL318C	9606.ENSP00000323568	162.5
4932.YFL028C	9606.ENSP00000269081	60.8
4932.YOR126C	9606.ENSP00000417580	107.8
4932.YJL008C	9606.ENSP00000286788	492.7
4932.YEL020C	9606.ENSP00000323811	381.7
4932.YEL030W	9606.ENSP00000297185	834.3
4932.YNL317W	9606.ENSP00000325377	280.4
4932.YOR067C	9606.ENSP00000299626	324.3
4932.YJL121C	9606.ENSP00000352401	262.3
4932.YEL006W	9606.ENSP00000297578	157.9
4932.YNL200C	9606.ENSP00000357218	171.0
4932.YJR013W	9606.ENSP00000357069	272.3
4932.YFL011W	9606.ENSP00000362469	161.8
4932.YJR132W	9606.ENSP00000369042	291.6
4932.YAL043C	9606.ENSP00000245934	50.1
4932.YDL234C	9606.ENSP00000448182	209.5
4932.YNR072W	9606.ENSP00000320935	160.2
4932.YGL063W	9606.ENSP00000365837	150.6
4932.YMR268C	9606.ENSP00000463233	71.6
4932.YGL133W	9606.ENSP00000371859	55.5
4932.YLR351C	9606.ENSP00000377696	280.8
4932.YOL033W	9606.ENSP00000456218	282.0
4932.YGR043C	9606.ENSP00000321259	373.2
4932.YMR170C	9606.ENSP00000297785	455.3
4932.YGL033W	9606.ENSP00000377384	50.1
4932.YGR173W	9606.ENSP00000225729	446.4
4932.YNL292W	9606.ENSP00000298746	107.5
4932.YPL060W	9606.ENSP00000399585	89.4
4932.YLR325C	9606.ENSP00000309830	63.2
4932.YGR100W	9606.ENSP00000386856	260.4
4932.YNL255C	9606.ENSP00000410769	99.8
4932.YML104C	9606.ENSP00000426255	57.0
4932.YFL034C-A	9606.ENSP00000346080	113.2
4932.YOR328W	9606.ENSP00000498246	218.4
4932.YGR054W	9606.ENSP00000417229	207.6
4932.YGR245C	9606.ENSP00000348596	406.4
4932.YGR232W	9606.ENSP00000217958	114.8
4932.YNR058W	9606.ENSP00000357838	84.0
4932.YAR035W	9606.ENSP00000360541	276.6
4932.YGL125W	9606.ENSP00000365770	462.2
4932.YGR034W	9606.ENSP00000428223	137.9
4932.YGL231C	9606.ENSP00000267750	72.8
4932.YJR135W-A	9606.ENSP00000361993	62.4
4932.YGL050W	9606.ENSP00000359904	99.0
4932.YGR112W	9606.ENSP00000361042	112.1
4932.YNL009W	9606.ENSP00000331897	531.9
4932.YGL111W	9606.ENSP00000432119	70.1
4932.YGL183C	9606.ENSP00000240488	90.5
4932.YGR066C	9606.ENSP00000268719	91.7
4932.YGL236C	9606.ENSP00000402038	557.4
4932.YBR191W	9606.ENSP00000346027	199.5
4932.YJR126C	9606.ENSP00000432481	196.8
4932.YNR034W	9606.ENSP00000252603	130.6
4932.YGR124W	9606.ENSP00000377845	300.8
4932.YNL227C	9606.ENSP00000371451	228.0
4932.YGR244C	9606.ENSP00000494360	407.5
4932.YGR278W	9606.ENSP00000387006	238.8
4932.YOR339C	9606.ENSP00000348838	164.1
4932.YPL095C	9606.ENSP00000326491	124.8
4932.YGR062C	9606.ENSP00000425261	56.6
4932.YEL053C	9606.ENSP00000354972	73.6
4932.YOR358W	9606.ENSP00000312617	132.9
4932.YMR169C	9606.ENSP00000297785	447.6
4932.YGR292W	9606.ENSP00000260649	191.4
4932.YGR078C	9606.ENSP00000286428	126.7
4932.YGL128C	9606.ENSP00000354111	58.9
4932.YNL101W	9606.ENSP00000243389	152.9
4932.YDR111C	9606.ENSP00000345282	433.0
4932.YGR012W	9606.ENSP00000381231	168.7
4932.YGL243W	9606.ENSP00000357459	58.9
4932.YGL184C	9606.ENSP00000359976	184.5
4932.YNR074C	9606.ENSP00000478931	58.2
4932.YER007C-A	9606.ENSP00000496921	168.3
4932.YBR111C	9606.ENSP00000419628	143.7
4932.YDR459C	9606.ENSP00000362465	76.3
4932.YGR145W	9606.ENSP00000371101	497.3
4932.YPR145W	9606.ENSP00000377845	294.7
4932.YDR234W	9606.ENSP00000216254	139.8
4932.YGR257C	9606.ENSP00000366299	178.3
4932.YPL125W	9606.ENSP00000386992	297.4
4932.YMR101C	9606.ENSP00000353104	151.4
4932.YGR277C	9606.ENSP00000464814	115.5
4932.YMR020W	9606.ENSP00000278060	92.0
4932.YGL209W	9606.ENSP00000239938	79.3
4932.YMR176W	9606.ENSP00000382688	116.7
4932.YML070W	9606.ENSP00000378360	302.0
4932.YNR070W	9606.ENSP00000498246	211.8
4932.YLR059C	9606.ENSP00000480535	147.1
4932.YGL161C	9606.ENSP00000253031	63.5
4932.YOR323C	9606.ENSP00000360268	317.4
4932.YPL265W	9606.ENSP00000320378	52.8
4932.YPL030W	9606.ENSP00000374387	129.0
4932.YPL134C	9606.ENSP00000329452	167.9
4932.YML133C	9606.ENSP00000293831	50.8
4932.YGL197W	9606.ENSP00000364742	54.7
4932.YMR097C	9606.ENSP00000323047	104.0
4932.YML025C	9606.ENSP00000306902	55.1
4932.YNR019W	9606.ENSP00000482264	124.4
4932.YMR171C	9606.ENSP00000316589	58.9
4932.YNL339C	9606.ENSP00000293831	51.2
4932.YDL093W	9606.ENSP00000261534	286.2
4932.YJR158W	9606.ENSP00000075120	152.1
4932.YOR369C	9606.ENSP00000230050	123.6
4932.YDR019C	9606.ENSP00000273588	270.8
4932.YPL097W	9606.ENSP00000320658	263.1
4932.YNL059C	9606.ENSP00000243903	210.7
4932.YGR216C	9606.ENSP00000026218	134.8
4932.YNL049C	9606.ENSP00000381823	422.5
4932.YNL253W	9606.ENSP00000265097	63.5
4932.YML126C	9606.ENSP00000322706	436.0
4932.YNR036C	9606.ENSP00000384952	110.5
4932.YNL063W	9606.ENSP00000404843	65.5
4932.YNL281W	9606.ENSP00000216479	55.5
4932.YNL128W	9606.ENSP00000361021	87.0
4932.YLR176C	9606.ENSP00000306335	94.7
4932.YGL136C	9606.ENSP00000242257	119.0
4932.YKL106W	9606.ENSP00000245206	268.9
4932.YPL010W	9606.ENSP00000449270	118.2
4932.YPL083C	9606.ENSP00000327487	56.6
4932.YJR151C	9606.ENSP00000354912	59.7
4932.YNR027W	9606.ENSP00000291565	157.1
4932.YNL245C	9606.ENSP00000478070	59.7
4932.YPL103C	9606.ENSP00000407112	180.3
4932.YNL168C	9606.ENSP00000372112	154.1
4932.YNL185C	9606.ENSP00000308897	119.4
4932.YGL002W	9606.ENSP00000330945	120.2
4932.YKL001C	9606.ENSP00000265174	217.2
4932.YDR473C	9606.ENSP00000315379	133.3
4932.YNL286W	9606.ENSP00000442699	94.0
4932.YNL092W	9606.ENSP00000366030	171.0
4932.YGR284C	9606.ENSP00000361057	147.9
4932.YNL067W	9606.ENSP00000494697	182.2
4932.YNL023C	9606.ENSP00000368856	330.1
4932.YGR055W	9606.ENSP00000023064	147.5
4932.YOR384W	9606.ENSP00000373691	50.1
4932.YDR361C	9606.ENSP00000357748	59.3
4932.YOL080C	9606.ENSP00000361010	174.5
4932.YPR108W	9606.ENSP00000418695	261.2
4932.YDR371W	9606.ENSP00000358755	128.3
4932.YPL189W	9606.ENSP00000438468	77.4
4932.YPR180W	9606.ENSP00000270225	188.0
4932.YOL157C	9606.ENSP00000260649	191.8
4932.YDR139C	9606.ENSP00000250495	92.8
4932.YDL238C	9606.ENSP00000238018	308.9
4932.YDR333C	9606.ENSP00000263346	105.9
4932.YDL112W	9606.ENSP00000040877	159.1
4932.YOR293W	9606.ENSP00000481646	120.2
4932.YDR185C	9606.ENSP00000348206	93.6
4932.YMR114C	9606.ENSP00000372955	90.1
4932.YPR094W	9606.ENSP00000216252	120.2
4932.YOR388C	9606.ENSP00000313432	105.9
4932.YDR451C	9606.ENSP00000368332	52.4
4932.YDR406W	9606.ENSP00000498246	217.6
4932.YPL188W	9606.ENSP00000367890	165.2
4932.YMR234W	9606.ENSP00000313350	75.1
4932.YMR154C	9606.ENSP00000253693	66.6
4932.YLR019W	9606.ENSP00000381148	220.7
4932.YMR274C	9606.ENSP00000309163	78.2
4932.YDR341C	9606.ENSP00000358549	424.1
4932.YDR235W	9606.ENSP00000348010	80.5
4932.YDR107C	9606.ENSP00000381104	400.2
4932.YLR241W	9606.ENSP00000355800	78.6
4932.YDR524C	9606.ENSP00000158762	98.2
4932.YPR056W	9606.ENSP00000445162	144.1
4932.YML081W	9606.ENSP00000318057	70.5
